ID,Name,Polymer Smiles,Monomer Smiles 1,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR
P372391,Others,CCCCOC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,9.0,1.0,15.0,1.0,8.0,11.0,1.0,0.3846153846153846,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,203.92850695161323,117.23000000000002,1.7940999999999991,124.88670000000003
P372392,Others,*OC(=O)COCC(=O)Oc1ccc(CC(NC(=O)CCc2ccc(*)cc2)C(=O)OCc2ccccc2)cc1, Oc1ccc(CCC(=O)NC(Cc2ccc(O)cc2)C(=O)OCc2ccccc2)cc1,9.0,1.0,14.0,1.0,8.0,11.0,1.0,0.2413793103448276,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,219.8907748144874,117.23,2.1941999999999986,135.25769999999991
P372392,Others,*OC(=O)COCC(=O)Oc1ccc(CC(NC(=O)CCc2ccc(*)cc2)C(=O)OCc2ccccc2)cc1, Oc1ccc(CCC(=O)NC(Cc2ccc(O)cc2)C(=O)OCc2ccccc2)cc1,9.0,1.0,14.0,1.0,8.0,11.0,1.0,0.2413793103448276,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,219.8907748144874,117.23,2.1941999999999986,135.25769999999991
P372393,Others,CCCCCCCCCCCCOC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCCCCCCCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,9.0,1.0,23.0,1.0,8.0,11.0,1.0,0.5294117647058824,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,254.84804386678613,117.23000000000002,4.914900000000004,161.82269999999963
P372393,Others,CCCCCCCCCCCCOC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCCCCCCCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,9.0,1.0,23.0,1.0,8.0,11.0,1.0,0.5294117647058824,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,254.84804386678613,117.23000000000002,4.914900000000004,161.82269999999963
P372394,Others,CCOC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,9.0,1.0,13.0,1.0,8.0,11.0,1.0,0.3333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,191.19862272282003,117.23000000000002,1.0138999999999998,115.65270000000004
P372394,Others,CCOC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,9.0,1.0,13.0,1.0,8.0,11.0,1.0,0.3333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,191.19862272282003,117.23000000000002,1.0138999999999998,115.65270000000004
P372395,Others,CCOCCOCCOC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCOCCOCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,11.0,1.0,19.0,1.0,10.0,13.0,1.0,0.4285714285714285,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,226.8854816394202,135.69000000000003,1.047100000000002,137.29069999999993
P372395,Others,CCOCCOCCOC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCOCCOCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,11.0,1.0,19.0,1.0,10.0,13.0,1.0,0.4285714285714285,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,226.8854816394202,135.69000000000003,1.047100000000002,137.29069999999993
P372396,Others,CCCCCCOC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,9.0,1.0,17.0,1.0,8.0,11.0,1.0,0.4285714285714285,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,216.6583911804064,117.23000000000002,2.5743,134.12069999999997
P372396,Others,CCCCCCOC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,9.0,1.0,17.0,1.0,8.0,11.0,1.0,0.4285714285714285,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,216.6583911804064,117.23000000000002,2.5743,134.12069999999997
P372397,Others,COC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, COC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,9.0,1.0,12.0,1.0,8.0,11.0,1.0,0.3043478260869565,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,184.83368060842344,117.23000000000002,0.623800000000001,111.03570000000002
P372397,Others,COC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, COC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,9.0,1.0,12.0,1.0,8.0,11.0,1.0,0.3043478260869565,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,184.83368060842344,117.23000000000002,0.623800000000001,111.03570000000002
P372398,Others,CCCCCCCCOC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCCCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,9.0,1.0,19.0,1.0,8.0,11.0,1.0,0.4666666666666667,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,229.3882754091996,117.23000000000002,3.3545000000000016,143.35469999999987
P372398,Others,CCCCCCCCOC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCCCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,9.0,1.0,19.0,1.0,8.0,11.0,1.0,0.4666666666666667,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,229.3882754091996,117.23000000000002,3.3545000000000016,143.35469999999987
P372399,Others,CC(C)COC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CC(C)COC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,9.0,1.0,14.0,1.0,8.0,11.0,1.0,0.3846153846153846,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,203.92850695161323,117.23000000000002,1.6499999999999997,124.81670000000004
P372399,Others,CC(C)COC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CC(C)COC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,9.0,1.0,14.0,1.0,8.0,11.0,1.0,0.3846153846153846,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,203.92850695161323,117.23000000000002,1.6499999999999997,124.81670000000004
P372400,Others,CC(C)OC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CC(C)OC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,9.0,1.0,13.0,1.0,8.0,11.0,1.0,0.36,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,197.56356483721663,117.23000000000002,1.4023999999999996,120.24770000000004
P372400,Others,CC(C)OC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CC(C)OC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,9.0,1.0,13.0,1.0,8.0,11.0,1.0,0.36,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,197.56356483721663,117.23000000000002,1.4023999999999996,120.24770000000004
P372401,Others,CCC(C)OC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCC(C)OC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,9.0,1.0,14.0,1.0,8.0,11.0,1.0,0.3846153846153846,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,203.92850695161323,117.23000000000002,1.792499999999999,124.86470000000004
P372401,Others,CCC(C)OC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCC(C)OC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,9.0,1.0,14.0,1.0,8.0,11.0,1.0,0.3846153846153846,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,203.92850695161323,117.23000000000002,1.792499999999999,124.86470000000004
P372402,Others,CCCCOC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,10.0,1.0,18.0,1.0,9.0,12.0,1.0,0.4285714285714285,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,221.7719364099133,126.46,1.810700000000001,135.70569999999995
P372402,Others,CCCCOC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,10.0,1.0,18.0,1.0,9.0,12.0,1.0,0.4285714285714285,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,221.7719364099133,126.46,1.810700000000001,135.70569999999995
P372403,Others,*OC(=O)COCCOCC(=O)Oc1ccc(CC(NC(=O)CCc2ccc(*)cc2)C(=O)OCc2ccccc2)cc1, Oc1ccc(CCC(=O)NC(Cc2ccc(O)cc2)C(=O)OCc2ccccc2)cc1,10.0,1.0,17.0,1.0,9.0,12.0,1.0,0.2903225806451613,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,237.7342042727875,126.46,2.2108000000000017,146.07669999999976
P372403,Others,*OC(=O)COCCOCC(=O)Oc1ccc(CC(NC(=O)CCc2ccc(*)cc2)C(=O)OCc2ccccc2)cc1, Oc1ccc(CCC(=O)NC(Cc2ccc(O)cc2)C(=O)OCc2ccccc2)cc1,10.0,1.0,17.0,1.0,9.0,12.0,1.0,0.2903225806451613,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,237.7342042727875,126.46,2.2108000000000017,146.07669999999976
P372404,Others,CCCCCCCCCCCCOC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCCCCCCCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,10.0,1.0,26.0,1.0,9.0,12.0,1.0,0.5555555555555556,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,272.6914733250863,126.46,4.931500000000004,172.64169999999947
P372404,Others,CCCCCCCCCCCCOC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCCCCCCCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,10.0,1.0,26.0,1.0,9.0,12.0,1.0,0.5555555555555556,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,272.6914733250863,126.46,4.931500000000004,172.64169999999947
P372405,Others,CCOC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,10.0,1.0,16.0,1.0,9.0,12.0,1.0,0.3846153846153846,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,209.0420521811201,126.46,1.030500000000001,126.47170000000004
P372405,Others,CCOC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,10.0,1.0,16.0,1.0,9.0,12.0,1.0,0.3846153846153846,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,209.0420521811201,126.46,1.030500000000001,126.47170000000004
P372406,Others,CCOCCOCCOC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCOCCOCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,12.0,1.0,22.0,1.0,11.0,14.0,1.0,0.4666666666666667,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,244.7289110977203,144.92000000000002,1.0637000000000034,148.1096999999998
P372406,Others,CCOCCOCCOC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCOCCOCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,12.0,1.0,22.0,1.0,11.0,14.0,1.0,0.4666666666666667,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,244.7289110977203,144.92000000000002,1.0637000000000034,148.1096999999998
P372407,Others,CCCCCCOC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,10.0,1.0,20.0,1.0,9.0,12.0,1.0,0.4666666666666667,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,234.50182063870653,126.46,2.5909000000000004,144.93969999999985
P372407,Others,CCCCCCOC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,10.0,1.0,20.0,1.0,9.0,12.0,1.0,0.4666666666666667,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,234.50182063870653,126.46,2.5909000000000004,144.93969999999985
P372408,Others,COC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, COC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,10.0,1.0,15.0,1.0,9.0,12.0,1.0,0.36,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,202.67711006672351,126.46,0.6404000000000023,121.85470000000004
P372408,Others,COC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, COC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,10.0,1.0,15.0,1.0,9.0,12.0,1.0,0.36,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,202.67711006672351,126.46,0.6404000000000023,121.85470000000004
P372409,Others,CCCCCCCCOC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCCCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,10.0,1.0,22.0,1.0,9.0,12.0,1.0,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,247.23170486749973,126.46,3.371100000000002,154.17369999999974
P372409,Others,CCCCCCCCOC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCCCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,10.0,1.0,22.0,1.0,9.0,12.0,1.0,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,247.23170486749973,126.46,3.371100000000002,154.17369999999974
P372410,Others,CC(C)COC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CC(C)COC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,10.0,1.0,17.0,1.0,9.0,12.0,1.0,0.4285714285714285,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,221.7719364099133,126.46,1.6666000000000014,135.63569999999993
P372410,Others,CC(C)COC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CC(C)COC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,10.0,1.0,17.0,1.0,9.0,12.0,1.0,0.4285714285714285,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,221.7719364099133,126.46,1.6666000000000014,135.63569999999993
P372411,Others,CC(C)OC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CC(C)OC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,10.0,1.0,16.0,1.0,9.0,12.0,1.0,0.4074074074074074,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,215.40699429551668,126.46,1.4190000000000007,131.0667
P372411,Others,CC(C)OC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CC(C)OC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,10.0,1.0,16.0,1.0,9.0,12.0,1.0,0.4074074074074074,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,215.40699429551668,126.46,1.4190000000000007,131.0667
P372412,Others,CCC(C)OC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCC(C)OC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,10.0,1.0,17.0,1.0,9.0,12.0,1.0,0.4285714285714285,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,221.7719364099133,126.46,1.8091000000000004,135.68369999999993
P372412,Others,CCC(C)OC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)CCc1ccc(*)cc1, CCC(C)OC(=O)C(Cc1ccc(O)cc1)NC(=O)CCc1ccc(O)cc1,10.0,1.0,17.0,1.0,9.0,12.0,1.0,0.4285714285714285,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,221.7719364099133,126.46,1.8091000000000004,135.68369999999993
P372413,Others,CCOC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)Cc1ccc(*)cc1, CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)Cc1ccc(O)cc1,9.0,1.0,12.0,1.0,8.0,11.0,1.0,0.3043478260869565,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,184.8336806084234,117.23000000000002,0.623800000000001,111.03570000000003
P372413,Others,CCOC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)Cc1ccc(*)cc1, CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)Cc1ccc(O)cc1,9.0,1.0,12.0,1.0,8.0,11.0,1.0,0.3043478260869565,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,184.8336806084234,117.23000000000002,0.623800000000001,111.03570000000003
P372414,Others,CCCCCCOC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)Cc1ccc(*)cc1, CCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)Cc1ccc(O)cc1,9.0,1.0,16.0,1.0,8.0,11.0,1.0,0.4074074074074074,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,210.2934490660098,117.23000000000002,2.1842,129.50370000000004
P372414,Others,CCCCCCOC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)Cc1ccc(*)cc1, CCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)Cc1ccc(O)cc1,9.0,1.0,16.0,1.0,8.0,11.0,1.0,0.4074074074074074,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,210.2934490660098,117.23000000000002,2.1842,129.50370000000004
P372415,Others,CCCCCCCCOC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)Cc1ccc(*)cc1, CCCCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)Cc1ccc(O)cc1,9.0,1.0,18.0,1.0,8.0,11.0,1.0,0.4482758620689655,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,223.02333329480305,117.23000000000002,2.9644000000000013,138.73769999999993
P372415,Others,CCCCCCCCOC(=O)C(Cc1ccc(OC(=O)COCC(=O)O*)cc1)NC(=O)Cc1ccc(*)cc1, CCCCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)Cc1ccc(O)cc1,9.0,1.0,18.0,1.0,8.0,11.0,1.0,0.4482758620689655,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,223.02333329480305,117.23000000000002,2.9644000000000013,138.73769999999993
P372416,Others,CCOC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)Cc1ccc(*)cc1, CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)Cc1ccc(O)cc1,10.0,1.0,15.0,1.0,9.0,12.0,1.0,0.36,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,202.6771100667235,126.46,0.6404000000000014,121.85470000000004
P372416,Others,CCOC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)Cc1ccc(*)cc1, CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)Cc1ccc(O)cc1,10.0,1.0,15.0,1.0,9.0,12.0,1.0,0.36,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,202.6771100667235,126.46,0.6404000000000014,121.85470000000004
P372417,Others,CCCCCCOC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)Cc1ccc(*)cc1, CCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)Cc1ccc(O)cc1,10.0,1.0,19.0,1.0,9.0,12.0,1.0,0.4482758620689655,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,228.1368785243099,126.46,2.2008,140.3226999999999
P372417,Others,CCCCCCOC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)Cc1ccc(*)cc1, CCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)Cc1ccc(O)cc1,10.0,1.0,19.0,1.0,9.0,12.0,1.0,0.4482758620689655,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,228.1368785243099,126.46,2.2008,140.3226999999999
P372418,Others,CCCCCCCCOC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)Cc1ccc(*)cc1, CCCCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)Cc1ccc(O)cc1,10.0,1.0,21.0,1.0,9.0,12.0,1.0,0.4838709677419355,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,240.86676275310316,126.46,2.9810000000000016,149.55669999999978
P372418,Others,CCCCCCCCOC(=O)C(Cc1ccc(OC(=O)COCCOCC(=O)O*)cc1)NC(=O)Cc1ccc(*)cc1, CCCCCCCCOC(=O)C(Cc1ccc(O)cc1)NC(=O)Cc1ccc(O)cc1,10.0,1.0,21.0,1.0,9.0,12.0,1.0,0.4838709677419355,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,240.86676275310316,126.46,2.9810000000000016,149.55669999999978
P372419,Others,FC(F)(F)c1cc(ccc1*)-c1ccc(cc1)-c1ccc(Oc2ccc(cc2)C(c2ccc(O*)cc2)(C(F)(F)F)C(F)(F)F)c(c1)C(F)(F)F, Fc1ccc(cc1C(F)(F)F)-c1ccc(cc1)-c1ccc(F)c(c1)C(F)(F)F,2.0,0.0,7.0,0.0,2.0,16.0,0.0,0.1428571428571428,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.3786943325538,18.46,11.27889999999999,153.42799999999974
P372420,Others,CC(C)(c1ccc(O*)cc1)c1ccc(Oc2ccc(cc2C(F)(F)F)-c2ccc(cc2)-c2ccc(*)c(c2)C(F)(F)F)cc1, Fc1ccc(cc1C(F)(F)F)-c1ccc(cc1)-c1ccc(F)c(c1)C(F)(F)F,2.0,0.0,7.0,0.0,2.0,10.0,0.0,0.1428571428571428,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.38548191499643,18.46,10.194099999999992,152.66599999999968
P372420,Others,CC(C)(c1ccc(O*)cc1)c1ccc(Oc2ccc(cc2C(F)(F)F)-c2ccc(cc2)-c2ccc(*)c(c2)C(F)(F)F)cc1, Fc1ccc(cc1C(F)(F)F)-c1ccc(cc1)-c1ccc(F)c(c1)C(F)(F)F,2.0,0.0,7.0,0.0,2.0,10.0,0.0,0.1428571428571428,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.38548191499643,18.46,10.194099999999992,152.66599999999968
