ID,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR
P372367,10.0,3.0,10.0,3.0,7.0,12.0,3.0,0.02857142857142857,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.801489677945,132.06,6.178800000000005,167.7145999999997
P372367,10.0,3.0,10.0,3.0,7.0,12.0,3.0,0.02857142857142857,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.801489677945,132.06,6.178800000000005,167.7145999999997
P372368,10.0,3.0,10.0,3.0,7.0,12.0,3.0,0.02857142857142857,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.801489677945,132.06,6.178800000000005,167.7145999999997
P372368,10.0,3.0,10.0,3.0,7.0,12.0,3.0,0.02857142857142857,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.801489677945,132.06,6.178800000000005,167.7145999999997
P372369,12.0,3.0,12.0,3.0,9.0,15.0,3.0,0.024390243902439025,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.48398226579565,166.2,7.011600000000007,199.60839999999962
P372369,12.0,3.0,12.0,3.0,9.0,15.0,3.0,0.024390243902439025,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.48398226579565,166.2,7.011600000000007,199.60839999999962
P372370,10.0,3.0,12.0,3.0,7.0,12.0,3.0,0.09090909090909091,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.9534102271989,132.06,8.504700000000005,206.28459999999956
P372370,10.0,3.0,12.0,3.0,7.0,12.0,3.0,0.09090909090909091,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.9534102271989,132.06,8.504700000000005,206.28459999999956
P372371,10.0,3.0,11.0,3.0,7.0,12.0,3.0,0.024390243902439025,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.858583884009,132.06,7.845800000000007,193.15059999999963
P372371,10.0,3.0,11.0,3.0,7.0,12.0,3.0,0.024390243902439025,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.858583884009,132.06,7.845800000000007,193.15059999999963
P372372,7.0,2.0,22.0,2.0,5.0,9.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.11724397987854,85.89000000000001,2.6015000000000006,104.58640000000007
P372372,7.0,2.0,22.0,2.0,5.0,9.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.11724397987854,85.89000000000001,2.6015000000000006,104.58640000000007
P372373,11.0,4.0,30.0,4.0,7.0,13.0,4.0,0.5789473684210527,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,291.8438536456898,144.09,4.056500000000003,188.7397999999994
P372373,11.0,4.0,30.0,4.0,7.0,13.0,4.0,0.5789473684210527,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,291.8438536456898,144.09,4.056500000000003,188.7397999999994
P372374,15.0,6.0,34.0,6.0,9.0,17.0,6.0,0.5714285714285714,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,336.7263906705798,202.28999999999996,2.288900000000007,214.75919999999942
P372374,15.0,6.0,34.0,6.0,9.0,17.0,6.0,0.5714285714285714,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,336.7263906705798,202.28999999999996,2.288900000000007,214.75919999999942
P372375,19.0,8.0,40.0,8.0,11.0,21.0,8.0,0.6153846153846154,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,419.7985803818494,260.48999999999995,2.5705000000000107,268.29659999999944
P372375,19.0,8.0,40.0,8.0,11.0,21.0,8.0,0.6153846153846154,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,419.7985803818494,260.48999999999995,2.5705000000000107,268.29659999999944
P372376,15.0,6.0,36.0,6.0,9.0,17.0,6.0,0.625,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,374.91604335695934,202.28999999999996,4.338100000000009,242.27719999999928
P372376,15.0,6.0,36.0,6.0,9.0,17.0,6.0,0.625,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,374.91604335695934,202.28999999999996,4.338100000000009,242.27719999999928
P372377,6.0,0.0,18.0,0.0,6.0,8.0,0.0,0.35294117647058826,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.36741919733268,55.38000000000001,7.436700000000009,162.1729999999996
P372377,6.0,0.0,18.0,0.0,6.0,8.0,0.0,0.35294117647058826,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.36741919733268,55.38000000000001,7.436700000000009,162.1729999999996
P372378,6.0,0.0,28.0,0.0,6.0,8.0,0.0,0.5217391304347826,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.746724570092,55.38000000000001,11.682299999999987,217.86499999999918
P372378,6.0,0.0,28.0,0.0,6.0,8.0,0.0,0.5217391304347826,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.746724570092,55.38000000000001,11.682299999999987,217.86499999999918
P372379,6.0,0.0,20.0,0.0,6.0,8.0,0.0,0.45,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.55707188371235,55.38000000000001,9.683499999999999,190.35099999999932
P372379,6.0,0.0,20.0,0.0,6.0,8.0,0.0,0.45,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.55707188371235,55.38000000000001,9.683499999999999,190.35099999999932
P372380,6.0,2.0,20.0,2.0,4.0,8.0,2.0,0.08108108108108109,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.2524296443162,76.66,18.121899999999986,328.26940000000076
P372380,6.0,2.0,20.0,2.0,4.0,8.0,2.0,0.08108108108108109,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.2524296443162,76.66,18.121899999999986,328.26940000000076
P372381,6.0,2.0,24.0,2.0,4.0,8.0,2.0,0.1282051282051282,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.7121981019026,76.66,19.6823,346.7374000000009
P372381,6.0,2.0,24.0,2.0,4.0,8.0,2.0,0.1282051282051282,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.7121981019026,76.66,19.6823,346.7374000000009
P372382,6.0,2.0,24.0,2.0,4.0,8.0,2.0,0.061224489795918366,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.480806468573,76.66,24.789900000000056,430.0134000000014
P372382,6.0,2.0,24.0,2.0,4.0,8.0,2.0,0.061224489795918366,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.480806468573,76.66,24.789900000000056,430.0134000000014
P372383,6.0,2.0,28.0,2.0,4.0,8.0,2.0,0.09803921568627451,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.9405749261597,76.66,26.35030000000007,448.48140000000154
P372383,6.0,2.0,28.0,2.0,4.0,8.0,2.0,0.09803921568627451,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.9405749261597,76.66,26.35030000000007,448.48140000000154
P372384,6.0,2.0,9.0,2.0,4.0,8.0,2.0,0.16279069767441862,8.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,284.9448087470057,76.66,9.260500000000002,192.1863999999996
P372384,6.0,2.0,9.0,2.0,4.0,8.0,2.0,0.16279069767441862,8.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,284.9448087470057,76.66,9.260500000000002,192.1863999999996
P372385,6.0,2.0,10.0,2.0,4.0,8.0,2.0,0.15555555555555556,8.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,297.3202384213345,76.66,9.774299999999998,200.11639999999954
P372385,6.0,2.0,10.0,2.0,4.0,8.0,2.0,0.15555555555555556,8.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,297.3202384213345,76.66,9.774299999999998,200.11639999999954
P372386,8.0,2.0,11.0,2.0,6.0,11.0,2.0,0.15555555555555556,8.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,313.9456368031211,110.79999999999998,8.940100000000001,206.57419999999954
P372386,8.0,2.0,11.0,2.0,6.0,11.0,2.0,0.15555555555555556,8.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,313.9456368031211,110.79999999999998,8.940100000000001,206.57419999999954
P372387,6.0,2.0,9.0,2.0,4.0,8.0,2.0,0.1794871794871795,7.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,262.26314421527053,76.66,8.107300000000008,174.68039999999962
P372387,6.0,2.0,9.0,2.0,4.0,8.0,2.0,0.1794871794871795,7.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,262.26314421527053,76.66,8.107300000000008,174.68039999999962
P372388,6.0,2.0,9.0,2.0,4.0,8.0,2.0,0.1794871794871795,7.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,262.26314421527053,76.66,8.107300000000008,174.68039999999962
P372388,6.0,2.0,9.0,2.0,4.0,8.0,2.0,0.1794871794871795,7.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,262.26314421527053,76.66,8.107300000000008,174.68039999999962
P372389,6.0,2.0,9.0,2.0,4.0,8.0,2.0,0.2558139534883721,7.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,287.7229126728569,76.66,9.404800000000002,193.3803999999995
P372389,6.0,2.0,9.0,2.0,4.0,8.0,2.0,0.2558139534883721,7.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,287.7229126728569,76.66,9.404800000000002,193.3803999999995
P372390,6.0,0.0,3.0,0.0,6.0,8.0,0.0,0.42857142857142855,3.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,114.79719136841555,71.06000000000002,0.9684999999999999,64.29100000000003
P372391,9.0,1.0,15.0,1.0,8.0,11.0,1.0,0.38461538461538464,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,203.92850695161323,117.23000000000002,1.7940999999999991,124.88670000000005
P372391,9.0,1.0,15.0,1.0,8.0,11.0,1.0,0.38461538461538464,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,203.92850695161323,117.23000000000002,1.7940999999999991,124.88670000000005
P372392,9.0,1.0,14.0,1.0,8.0,11.0,1.0,0.2413793103448276,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,219.8907748144874,117.23,2.1941999999999986,135.25769999999991
P372392,9.0,1.0,14.0,1.0,8.0,11.0,1.0,0.2413793103448276,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,219.8907748144874,117.23,2.1941999999999986,135.25769999999991
P372393,9.0,1.0,23.0,1.0,8.0,11.0,1.0,0.5294117647058824,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,254.84804386678613,117.23000000000002,4.914900000000004,161.82269999999963
P372393,9.0,1.0,23.0,1.0,8.0,11.0,1.0,0.5294117647058824,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,254.84804386678613,117.23000000000002,4.914900000000004,161.82269999999963
P372394,9.0,1.0,13.0,1.0,8.0,11.0,1.0,0.3333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,191.19862272282003,117.23000000000002,1.0138999999999998,115.65270000000004
P372394,9.0,1.0,13.0,1.0,8.0,11.0,1.0,0.3333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,191.19862272282003,117.23000000000002,1.0138999999999998,115.65270000000004
P372395,11.0,1.0,19.0,1.0,10.0,13.0,1.0,0.42857142857142855,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,226.8854816394202,135.69000000000003,1.0471000000000021,137.29069999999993
P372395,11.0,1.0,19.0,1.0,10.0,13.0,1.0,0.42857142857142855,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,226.8854816394202,135.69000000000003,1.0471000000000021,137.29069999999993
P372396,9.0,1.0,17.0,1.0,8.0,11.0,1.0,0.42857142857142855,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,216.6583911804064,117.23000000000002,2.5743,134.12069999999997
P372396,9.0,1.0,17.0,1.0,8.0,11.0,1.0,0.42857142857142855,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,216.6583911804064,117.23000000000002,2.5743,134.12069999999997
P372397,9.0,1.0,12.0,1.0,8.0,11.0,1.0,0.30434782608695654,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,184.83368060842346,117.23000000000002,0.623800000000001,111.03570000000002
P372397,9.0,1.0,12.0,1.0,8.0,11.0,1.0,0.30434782608695654,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,184.83368060842346,117.23000000000002,0.623800000000001,111.03570000000002
P372398,9.0,1.0,19.0,1.0,8.0,11.0,1.0,0.4666666666666667,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,229.38827540919962,117.23000000000002,3.3545000000000016,143.35469999999987
P372398,9.0,1.0,19.0,1.0,8.0,11.0,1.0,0.4666666666666667,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,229.38827540919962,117.23000000000002,3.3545000000000016,143.35469999999987
P372399,9.0,1.0,14.0,1.0,8.0,11.0,1.0,0.38461538461538464,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,203.92850695161323,117.23000000000002,1.6499999999999995,124.81670000000004
P372399,9.0,1.0,14.0,1.0,8.0,11.0,1.0,0.38461538461538464,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,203.92850695161323,117.23000000000002,1.6499999999999995,124.81670000000004
P372400,9.0,1.0,13.0,1.0,8.0,11.0,1.0,0.36,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,197.56356483721663,117.23000000000002,1.4023999999999996,120.24770000000004
P372400,9.0,1.0,13.0,1.0,8.0,11.0,1.0,0.36,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,197.56356483721663,117.23000000000002,1.4023999999999996,120.24770000000004
P372401,9.0,1.0,14.0,1.0,8.0,11.0,1.0,0.38461538461538464,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,203.92850695161323,117.23000000000002,1.7924999999999993,124.86470000000004
P372401,9.0,1.0,14.0,1.0,8.0,11.0,1.0,0.38461538461538464,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,203.92850695161323,117.23000000000002,1.7924999999999993,124.86470000000004
P372402,10.0,1.0,18.0,1.0,9.0,12.0,1.0,0.42857142857142855,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,221.77193640991334,126.46000000000001,1.810700000000001,135.70569999999995
P372402,10.0,1.0,18.0,1.0,9.0,12.0,1.0,0.42857142857142855,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,221.77193640991334,126.46000000000001,1.810700000000001,135.70569999999995
P372403,10.0,1.0,17.0,1.0,9.0,12.0,1.0,0.2903225806451613,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,237.7342042727875,126.46,2.2108000000000017,146.07669999999976
P372403,10.0,1.0,17.0,1.0,9.0,12.0,1.0,0.2903225806451613,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,237.7342042727875,126.46,2.2108000000000017,146.07669999999976
P372404,10.0,1.0,26.0,1.0,9.0,12.0,1.0,0.5555555555555556,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,272.6914733250863,126.46000000000001,4.931500000000004,172.64169999999947
P372404,10.0,1.0,26.0,1.0,9.0,12.0,1.0,0.5555555555555556,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,272.6914733250863,126.46000000000001,4.931500000000004,172.64169999999947
P372405,10.0,1.0,16.0,1.0,9.0,12.0,1.0,0.38461538461538464,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,209.0420521811201,126.46000000000001,1.030500000000001,126.47170000000004
P372405,10.0,1.0,16.0,1.0,9.0,12.0,1.0,0.38461538461538464,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,209.0420521811201,126.46000000000001,1.030500000000001,126.47170000000004
P372406,12.0,1.0,22.0,1.0,11.0,14.0,1.0,0.4666666666666667,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,244.7289110977203,144.92000000000002,1.0637000000000034,148.1096999999998
P372406,12.0,1.0,22.0,1.0,11.0,14.0,1.0,0.4666666666666667,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,244.7289110977203,144.92000000000002,1.0637000000000034,148.1096999999998
P372407,10.0,1.0,20.0,1.0,9.0,12.0,1.0,0.4666666666666667,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,234.50182063870653,126.46000000000001,2.5909000000000004,144.93969999999985
P372407,10.0,1.0,20.0,1.0,9.0,12.0,1.0,0.4666666666666667,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,234.50182063870653,126.46000000000001,2.5909000000000004,144.93969999999985
P372408,10.0,1.0,15.0,1.0,9.0,12.0,1.0,0.36,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,202.67711006672351,126.46000000000001,0.6404000000000023,121.85470000000004
P372408,10.0,1.0,15.0,1.0,9.0,12.0,1.0,0.36,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,202.67711006672351,126.46000000000001,0.6404000000000023,121.85470000000004
P372409,10.0,1.0,22.0,1.0,9.0,12.0,1.0,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,247.23170486749973,126.46000000000001,3.371100000000002,154.17369999999974
P372409,10.0,1.0,22.0,1.0,9.0,12.0,1.0,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,247.23170486749973,126.46000000000001,3.371100000000002,154.17369999999974
P372410,10.0,1.0,17.0,1.0,9.0,12.0,1.0,0.42857142857142855,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,221.77193640991334,126.46000000000001,1.6666000000000014,135.63569999999993
P372410,10.0,1.0,17.0,1.0,9.0,12.0,1.0,0.42857142857142855,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,221.77193640991334,126.46000000000001,1.6666000000000014,135.63569999999993
P372411,10.0,1.0,16.0,1.0,9.0,12.0,1.0,0.4074074074074074,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,215.40699429551668,126.46000000000001,1.4190000000000007,131.0667
P372411,10.0,1.0,16.0,1.0,9.0,12.0,1.0,0.4074074074074074,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,215.40699429551668,126.46000000000001,1.4190000000000007,131.0667
P372412,10.0,1.0,17.0,1.0,9.0,12.0,1.0,0.42857142857142855,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,221.77193640991334,126.46000000000001,1.8091000000000004,135.68369999999993
P372412,10.0,1.0,17.0,1.0,9.0,12.0,1.0,0.42857142857142855,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,221.77193640991334,126.46000000000001,1.8091000000000004,135.68369999999993
P372413,9.0,1.0,12.0,1.0,8.0,11.0,1.0,0.30434782608695654,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,184.8336806084234,117.23000000000002,0.623800000000001,111.03570000000003
P372413,9.0,1.0,12.0,1.0,8.0,11.0,1.0,0.30434782608695654,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,184.8336806084234,117.23000000000002,0.623800000000001,111.03570000000003
P372414,9.0,1.0,16.0,1.0,8.0,11.0,1.0,0.4074074074074074,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,210.2934490660098,117.23000000000002,2.1841999999999997,129.50370000000004
P372414,9.0,1.0,16.0,1.0,8.0,11.0,1.0,0.4074074074074074,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,210.2934490660098,117.23000000000002,2.1841999999999997,129.50370000000004
P372415,9.0,1.0,18.0,1.0,8.0,11.0,1.0,0.4482758620689655,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,223.02333329480302,117.23000000000002,2.9644000000000013,138.73769999999993
P372415,9.0,1.0,18.0,1.0,8.0,11.0,1.0,0.4482758620689655,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,223.02333329480302,117.23000000000002,2.9644000000000013,138.73769999999993
P372416,10.0,1.0,15.0,1.0,9.0,12.0,1.0,0.36,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,202.6771100667235,126.46000000000001,0.6404000000000014,121.85470000000004
P372416,10.0,1.0,15.0,1.0,9.0,12.0,1.0,0.36,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,202.6771100667235,126.46000000000001,0.6404000000000014,121.85470000000004
P372417,10.0,1.0,19.0,1.0,9.0,12.0,1.0,0.4482758620689655,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,228.1368785243099,126.46000000000001,2.2008,140.3226999999999
P372417,10.0,1.0,19.0,1.0,9.0,12.0,1.0,0.4482758620689655,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,228.1368785243099,126.46000000000001,2.2008,140.3226999999999
P372418,10.0,1.0,21.0,1.0,9.0,12.0,1.0,0.4838709677419355,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,240.86676275310313,126.46000000000001,2.9810000000000016,149.55669999999978
P372418,10.0,1.0,21.0,1.0,9.0,12.0,1.0,0.4838709677419355,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,240.86676275310313,126.46000000000001,2.9810000000000016,149.55669999999978
P372419,2.0,0.0,7.0,0.0,2.0,16.0,0.0,0.14285714285714285,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.3786943325538,18.46,11.27889999999999,153.42799999999974
P372420,2.0,0.0,7.0,0.0,2.0,10.0,0.0,0.14285714285714285,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.38548191499643,18.46,10.194099999999993,152.66599999999968
P372420,2.0,0.0,7.0,0.0,2.0,10.0,0.0,0.14285714285714285,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.38548191499643,18.46,10.194099999999993,152.66599999999968
P372421,2.0,0.0,7.0,0.0,2.0,10.0,0.0,0.06666666666666667,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.763954944802,18.46,12.231299999999983,191.39999999999955
P372421,2.0,0.0,7.0,0.0,2.0,10.0,0.0,0.06666666666666667,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.763954944802,18.46,12.231299999999983,191.39999999999955
P372422,2.0,0.0,6.0,0.0,2.0,10.0,0.0,0.0625,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.29065557180658,18.46,9.535199999999994,139.53199999999984
P372422,2.0,0.0,6.0,0.0,2.0,10.0,0.0,0.0625,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.29065557180658,18.46,9.535199999999994,139.53199999999984
P372423,4.0,0.0,7.0,0.0,4.0,13.0,0.0,0.0625,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.91605395359318,52.60000000000001,8.701000000000002,145.98979999999975
P372423,4.0,0.0,7.0,0.0,4.0,13.0,0.0,0.0625,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.91605395359318,52.60000000000001,8.701000000000002,145.98979999999975
P372424,3.0,0.0,7.0,0.0,3.0,17.0,0.0,0.14705882352941177,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,268.9176537908112,31.35,10.130699999999994,151.30899999999977
P372425,3.0,0.0,7.0,0.0,3.0,11.0,0.0,0.14705882352941177,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,243.92444137325379,31.35,9.0459,150.54699999999968
P372425,3.0,0.0,7.0,0.0,3.0,11.0,0.0,0.14705882352941177,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,243.92444137325379,31.35,9.0459,150.54699999999968
